SenderReplyDiff,checkAttachments,subjReply,subjForward,subjNoOfWords,subjNoOfChar,subjVerify,subjDebit,subjBank,script_exist,checkPopup,checkJS,NoOnClick,html_exist,form_exist,noFunctionWords,avgDomainLength,noWords,check_suspend,check_verify,noOfURLs,noOfLinks,checkIP,checkAtSym,checkURLShorten,checkImg,checkPort,Phishing
1,0,True,False,6,34,False,False,False,False,0,0,0,True,False,0,0,38,False,False,0,0,1,1,1,0,1,0
1,0,True,False,6,34,False,False,False,False,0,0,0,True,False,0,0,90,False,False,1,0,1,1,1,0,1,0
1,0,True,False,6,34,False,False,False,False,0,0,0,True,False,0,0,116,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,50,False,False,False,False,0,0,0,True,False,0,22.0,555,False,False,3,1,1,1,1,0,1,0
1,0,False,False,3,22,False,False,False,False,0,0,0,True,False,0,0,335,False,False,1,0,1,1,1,0,1,0
1,0,True,False,6,34,False,False,False,False,0,0,0,True,False,0,0,134,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,16,False,False,False,False,0,0,0,True,False,1,0,400,False,False,3,0,1,1,1,0,1,0
1,0,False,False,1,13,False,False,False,False,0,0,0,True,False,0,0,66,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,169,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,20,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,16,False,False,False,False,0,0,0,True,False,0,0,288,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,17,False,False,False,False,0,0,0,True,False,1,0,87,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,288,False,False,0,0,1,1,1,0,1,0
1,0,False,False,4,24,False,False,False,False,0,0,0,True,False,0,0,467,False,False,2,0,1,1,1,0,1,0
1,0,True,False,3,16,False,False,False,False,0,0,0,True,False,0,0,253,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,17,False,False,False,False,0,0,0,True,False,0,0,191,False,False,0,0,1,1,1,0,1,0
1,0,False,False,2,12,False,False,False,False,0,0,0,True,False,0,0,16,False,False,3,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,340,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,129,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,100,False,False,0,0,1,1,1,0,1,0
1,0,False,False,5,21,False,False,False,False,0,0,0,True,False,0,0,149,False,False,2,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,209,False,False,1,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,116,False,False,2,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,116,False,False,2,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,97,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,302,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,16,False,False,False,False,0,0,0,True,False,0,0,318,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,79,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,79,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,106,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,32,False,False,False,False,0,0,0,True,False,0,0,88,False,False,1,0,1,1,1,0,1,0
1,0,False,False,2,16,False,False,False,False,0,0,0,True,False,0,0,97,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,16,False,False,False,False,0,0,0,True,False,0,0,239,False,False,2,0,1,1,1,0,1,0
1,0,True,False,9,49,False,False,False,False,0,0,0,True,False,0,0,48,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,0,0,83,False,False,2,0,1,1,1,0,1,0
1,0,True,False,3,16,False,False,False,False,0,0,0,True,False,0,0,28,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,0,0,47,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,0,0,50,False,False,2,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,180,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,2,0,188,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,0,0,81,False,False,2,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,0,0,209,False,False,2,0,1,1,1,0,1,0
1,0,True,False,4,28,False,False,False,False,0,0,0,True,False,1,0,420,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,0,0,298,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,0,0,114,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,0,0,121,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,1,0,177,False,False,0,0,1,1,1,0,1,0
1,0,False,False,11,58,False,False,False,False,0,0,0,True,False,0,0,236,False,False,2,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,20,False,False,0,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,179,False,False,0,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,225,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,0,0,55,False,False,1,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,227,False,False,0,0,1,1,1,0,1,0
1,0,False,False,12,65,False,False,False,False,0,0,0,True,False,0,0,280,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,1,0,147,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,2,0,86,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,41,False,False,False,False,0,0,0,True,False,0,0,121,False,False,3,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,352,False,False,1,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,155,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,6,False,False,0,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,1,0,34,False,False,1,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,1,0,87,False,False,1,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,216,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,120,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,21,False,False,False,False,0,0,0,True,False,0,0,72,False,False,2,0,1,1,1,0,1,0
1,0,True,False,4,21,False,False,False,False,0,0,0,True,False,0,0,292,False,False,3,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,55,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,41,False,False,False,False,0,0,0,True,False,0,0,96,False,False,4,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,1,0,334,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,1,0,429,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,271,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,21,False,False,False,False,0,0,0,True,False,0,0,277,False,False,1,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,383,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,213,False,False,1,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,0,0,181,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,18,False,False,False,False,0,0,0,True,False,0,0,232,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,21,False,False,False,False,0,0,0,True,False,0,0,98,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,20,False,False,False,False,0,0,0,True,False,1,0,128,False,False,2,0,1,1,1,0,1,0
1,0,True,False,4,21,False,False,False,False,0,0,0,True,False,0,0,83,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,1,0,189,False,False,0,0,1,1,1,0,1,0
1,0,False,False,8,49,False,False,False,False,0,0,0,True,False,0,0,73,False,False,1,0,1,1,1,0,1,0
1,0,True,False,2,18,False,False,False,False,0,0,0,True,False,0,0,72,False,False,0,0,1,1,1,0,1,0
1,0,False,False,1,3,False,False,False,False,0,0,0,True,False,2,0,399,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,51,False,False,False,False,0,0,0,True,False,2,0,467,False,False,0,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,128,False,False,2,0,1,1,1,0,1,0
1,0,False,False,12,65,False,False,False,False,0,0,0,True,False,0,0,176,False,False,0,0,1,1,1,0,1,0
1,0,False,True,13,73,False,False,False,False,0,0,0,True,False,0,0,53,False,False,1,0,1,1,1,0,1,0
1,0,True,False,12,62,False,False,False,False,0,0,0,True,False,0,0,204,False,False,1,0,1,1,1,0,1,0
1,0,False,False,3,24,False,False,False,False,0,0,0,True,False,0,0,14,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,48,False,False,False,False,0,0,0,True,False,0,0,43,False,False,0,0,1,1,1,0,1,0
1,0,False,False,8,46,False,False,False,False,0,0,0,True,False,1,0,389,False,False,1,0,1,1,1,0,1,0
1,0,False,False,5,27,False,False,False,False,0,0,0,True,False,0,0,67,False,False,0,0,1,1,1,0,1,0
1,0,False,False,1,15,False,False,False,False,0,0,0,True,False,1,0,249,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,111,False,False,1,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,193,False,False,0,0,1,1,1,0,1,0
1,0,False,False,2,8,False,False,False,False,0,0,0,True,False,0,0,65,False,False,0,0,1,1,1,0,1,0
1,0,False,False,3,15,False,False,False,False,0,0,0,True,False,0,0,136,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,2,0,311,False,False,2,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,126,False,False,2,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,58,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,88,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,101,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,12,False,False,False,False,0,0,0,True,False,1,0,127,False,False,1,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,72,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,12,False,False,False,False,0,0,0,True,False,1,0,58,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,69,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,173,False,False,4,0,1,1,1,0,1,0
1,0,False,False,4,26,False,False,False,False,0,0,0,True,False,0,0,93,False,False,1,0,1,1,1,0,1,0
1,0,False,False,2,14,False,False,False,False,0,0,0,True,False,0,0,92,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,143,False,False,0,0,1,1,1,0,1,0
1,0,False,False,9,61,False,False,False,False,0,0,0,True,False,4,0,242,False,False,0,0,1,1,1,0,1,0
1,0,False,False,5,34,False,False,False,False,0,0,0,True,False,0,0,142,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,12,False,False,False,False,0,0,0,True,False,1,0,157,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,18,False,False,False,False,0,0,0,True,False,0,0,109,False,False,2,0,1,1,1,0,1,0
1,0,True,False,3,18,False,False,False,False,0,0,0,True,False,0,0,93,False,False,0,0,1,1,1,0,1,0
1,0,False,False,1,30,False,False,False,False,0,0,0,True,False,0,0,221,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,18,False,False,False,False,0,0,0,True,False,0,0,78,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,134,False,False,0,0,1,1,1,0,1,0
1,0,True,False,6,31,False,False,False,False,0,0,0,True,False,0,0,107,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,1,0,384,False,False,0,0,1,1,1,0,1,0
1,0,True,False,13,97,False,False,False,False,0,0,0,True,False,0,0,23,False,False,0,0,1,1,1,0,1,0
1,0,False,False,8,55,False,False,False,False,0,0,0,True,False,4,0,250,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,293,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,293,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,44,False,False,False,False,0,0,0,True,False,4,0,241,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,39,False,False,False,False,0,0,0,True,False,0,0,82,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,107,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,160,False,False,2,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,1,0,396,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,420,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,116,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,403,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,92,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,37,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,45,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,83,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,153,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,33,False,False,False,False,0,0,0,True,False,0,0,145,False,False,0,0,1,1,1,0,1,0
1,0,False,False,1,10,False,False,False,False,0,0,0,True,False,0,0,31,False,False,0,0,1,1,1,0,1,0
1,0,False,False,4,17,False,False,False,False,0,0,0,True,False,0,0,135,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,1,0,199,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,0,0,191,False,False,0,0,1,1,1,0,1,0
1,0,False,False,6,41,False,False,False,False,0,0,0,True,False,1,0,55,False,False,3,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,134,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,127,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,125,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,47,False,False,False,False,0,0,0,True,False,1,0,213,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,1,0,54,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,0,0,59,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,47,False,False,False,False,0,0,0,True,False,0,0,69,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,26,False,False,False,False,0,0,0,True,False,1,0,155,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,18,False,False,False,False,0,0,0,True,False,0,0,102,False,False,1,0,1,1,1,0,1,0
1,0,True,False,13,97,False,False,False,False,0,0,0,True,False,0,0,79,False,False,1,0,1,1,1,0,1,0
1,0,False,False,2,18,False,False,False,False,0,0,0,True,False,0,0,238,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,18,False,False,False,False,0,0,0,True,False,0,0,33,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,29,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,339,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,0,0,39,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,17,False,False,False,False,0,0,0,True,False,0,0,81,False,False,0,0,1,1,1,0,1,0
1,0,False,False,6,28,False,False,False,False,0,0,0,True,False,0,0,22,False,False,3,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,133,False,False,0,0,1,1,1,0,1,0
1,0,True,False,7,39,False,False,False,False,0,0,0,True,False,3,0,268,False,False,2,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,80,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,230,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,493,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,0,0,75,False,False,0,0,1,1,1,0,1,0
1,0,False,False,8,42,False,False,False,False,0,0,0,True,False,0,0,83,False,False,0,0,1,1,1,0,1,0
1,0,True,False,9,46,False,False,False,False,0,0,0,True,False,0,0,70,False,False,0,0,1,1,1,0,1,0
1,1,False,False,3,21,False,False,False,False,0,0,0,True,False,3,0,106,False,False,3,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,0,0,480,False,False,2,0,1,1,1,0,1,0
1,0,False,False,5,40,False,False,False,False,0,0,0,True,False,5,0,203,False,False,3,0,1,1,1,0,1,0
1,0,True,False,8,43,False,False,False,False,0,0,0,True,False,0,0,93,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,33,False,False,False,False,0,0,0,True,False,0,0,237,False,False,0,0,1,1,1,0,1,0
1,0,False,False,1,9,False,False,False,False,0,0,0,True,False,0,0,398,False,False,0,0,1,1,1,0,1,0
1,0,True,False,6,44,False,False,False,False,0,0,0,True,False,0,0,166,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,33,False,False,False,False,0,0,0,True,False,0,0,67,False,False,0,0,1,1,1,0,1,0
1,0,True,False,6,44,False,False,False,False,0,0,0,True,False,0,0,211,False,False,0,0,1,1,1,0,1,0
1,0,False,False,7,42,False,False,False,False,0,0,0,True,False,0,0,68,False,False,0,0,1,1,1,0,1,0
1,0,False,False,10,55,False,False,False,False,0,0,0,True,False,0,0,41,False,False,2,0,1,1,1,0,1,0
1,0,False,False,10,55,False,False,False,False,0,0,0,True,False,0,0,41,False,False,2,0,1,1,1,0,1,0
1,0,True,False,8,46,False,False,False,False,0,0,0,True,False,0,0,64,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,46,False,False,False,False,0,0,0,True,False,0,0,35,False,False,0,0,1,1,1,0,1,0
1,0,True,False,6,44,False,False,False,False,0,0,0,True,False,0,0,152,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,46,False,False,False,False,0,0,0,True,False,0,0,93,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,25,False,False,False,False,0,0,0,True,False,3,0,230,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,55,False,False,False,False,0,0,0,True,False,0,0,81,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,16,False,False,False,False,0,0,0,True,False,1,0,257,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,0,0,382,False,False,2,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,0,0,241,False,False,1,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,2,0,123,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,0,0,99,False,False,2,0,1,1,1,0,1,0
1,0,False,False,4,27,False,False,False,False,0,0,0,True,False,0,0,167,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,2,0,401,False,False,0,0,1,1,1,0,1,0
1,0,True,False,5,31,False,False,False,False,0,0,0,True,False,0,0,102,False,False,1,0,1,1,1,0,1,0
1,0,False,False,9,49,False,False,False,False,0,0,0,True,False,0,0,1,False,False,1,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,1,0,290,False,False,1,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,0,0,256,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,0,0,78,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,0,0,191,False,False,0,0,1,1,1,0,1,0
1,0,False,False,2,18,False,False,False,False,0,0,0,True,False,0,0,11,False,False,1,0,1,1,1,0,1,0
1,0,True,False,11,60,False,False,False,False,0,0,0,True,False,3,0,349,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,0,0,85,False,False,2,0,1,1,1,0,1,0
1,0,False,False,10,56,False,False,False,False,0,0,0,True,False,0,0,176,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,1,0,264,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,1,0,231,False,False,0,0,1,1,1,0,1,0
1,0,True,False,11,60,False,False,False,False,0,0,0,True,False,0,0,98,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,1,0,226,False,False,0,0,1,1,1,0,1,0
1,0,False,False,10,56,False,False,False,False,0,0,0,True,False,0,0,253,False,False,0,0,1,1,1,0,1,0
1,0,True,False,11,60,False,False,False,False,0,0,0,True,False,0,0,97,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,0,0,258,False,False,0,0,1,1,1,0,1,0
1,0,True,False,10,53,False,False,False,False,0,0,0,True,False,1,0,113,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,31,False,False,False,False,0,0,0,True,False,0,0,99,False,False,0,0,1,1,1,0,1,0
1,0,True,False,11,60,False,False,False,False,0,0,0,True,False,0,0,236,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,54,False,False,False,False,0,0,0,True,False,0,0,373,False,False,0,0,1,1,1,0,1,0
1,0,True,False,13,69,False,False,False,False,0,0,0,True,False,1,0,93,False,False,1,0,1,1,1,0,1,0
1,0,False,False,5,17,False,False,False,False,0,0,0,True,False,1,0,109,False,False,1,0,1,1,1,0,1,0
1,0,False,False,3,27,False,False,False,False,0,0,0,True,False,1,0,258,False,False,1,0,1,1,1,0,1,0
1,0,False,False,5,33,False,False,False,False,0,0,0,True,False,0,0,8,False,False,1,0,1,1,1,0,1,0
1,0,True,False,13,69,False,False,False,False,0,0,0,True,False,1,0,281,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,41,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,22,False,False,False,False,0,0,0,True,False,0,0,140,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,22,False,False,False,False,0,0,0,True,False,0,0,49,False,False,1,0,1,1,1,0,1,0
1,0,True,False,6,27,False,False,False,False,0,0,0,True,False,1,0,140,False,False,0,0,1,1,1,0,1,0
1,0,False,False,6,30,False,False,False,False,0,0,0,True,False,1,0,180,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,22,False,False,False,False,0,0,0,True,False,0,0,124,False,False,6,0,1,1,1,0,1,0
1,0,True,False,3,14,False,False,False,False,0,0,0,True,False,2,0,360,False,False,1,0,1,1,1,0,1,0
1,0,True,False,4,29,False,False,False,False,0,0,0,True,False,0,0,122,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,14,False,False,False,False,0,0,0,True,False,2,0,479,False,False,1,0,1,1,1,0,1,0
1,0,False,False,3,25,False,False,False,False,0,0,0,True,False,0,0,124,False,False,1,0,1,1,1,0,1,0
1,0,False,False,1,11,False,False,False,False,0,0,0,True,False,2,0,255,False,False,1,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,0,0,62,False,False,0,0,1,1,1,0,1,0
1,0,True,False,8,46,False,False,False,False,0,0,0,True,False,1,27.0,341,False,False,2,1,1,1,1,0,1,0
1,0,False,False,1,10,False,False,False,False,0,0,0,True,False,1,0,207,False,False,2,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,1,0,384,False,False,3,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,0,0,69,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,14,False,False,False,False,0,0,0,True,False,0,0,116,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,0,0,76,False,False,2,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,1,0,294,False,False,0,0,1,1,1,0,1,0
1,0,True,False,3,14,False,False,False,False,0,0,0,True,False,1,0,217,False,False,2,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,0,0,81,False,False,0,0,1,1,1,0,1,0
1,0,True,False,2,15,False,False,False,False,0,0,0,True,False,0,0,102,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,29,False,False,False,False,0,0,0,True,False,0,0,259,False,False,4,0,1,1,1,0,1,0
1,0,True,False,3,14,False,False,False,False,0,0,0,True,False,0,0,50,False,False,1,0,1,1,1,0,1,0
1,0,True,False,3,14,False,False,False,False,0,0,0,True,False,0,0,368,False,False,0,0,1,1,1,0,1,0
1,0,True,False,4,29,False,False,False,False,0,0,0,True,False,0,0,85,False,False,1,0,1,1,1,0,1,0
1,0,False,False,2,20,False,False,False,False,0,0,0,True,False,1,0,370,False,False,2,0,1,1,1,0,1,0
