spamScore,SenderReplyDiff,checkAttachments,subjReply,subjForward,subjNoOfWords,subjNoOfChar,subjVerify,subjDebit,subjBank,script_exist,checkPopup,checkJS,NoOnClick,html_exist,form_exist,noFunctionWords,noWords,noChars,check_suspend,check_verify,check_dear,unique_Words,Richness,noOfURLs,noOfLinks,checkIP,checkAtSym,checkdoubleslash,checkURLShorten,checkImg,checkPort,checkNoDots,avg_DomainLength,checkContentURL,checkModal,check_Here,Phishing
1,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,61,557,FALSE,FALSE,FALSE,55,0.10951526,2,1,1,1,1,1,0,1,2,27,1,1,0,1
2.4,1,0,FALSE,FALSE,6,52,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,512,6937,FALSE,FALSE,FALSE,82,0.073807121,2,3,1,1,1,1,0,1,1.333333333,35.33333333,1,1,1,1
0.1,1,0,FALSE,FALSE,3,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,749,8313,FALSE,FALSE,FALSE,84,0.090099844,7,1,1,1,1,1,0,1,1,34,1,1,1,1
7.5,1,1,FALSE,FALSE,4,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,97,6161,FALSE,FALSE,FALSE,81,0.015744197,1,0,1,1,1,1,1,1,0,0,1,1,1,1
2.5,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,23,263,FALSE,FALSE,FALSE,53,0.087452471,1,1,1,1,1,1,0,1,2,36,1,1,0,1
6.9,1,0,FALSE,FALSE,3,17,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,31,163,FALSE,FALSE,FALSE,34,0.190184049,1,0,1,1,1,1,0,1,0,0,1,1,1,1
5.2,1,0,FALSE,FALSE,10,48,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,194,1026,FALSE,FALSE,TRUE,63,0.189083821,1,1,1,1,1,1,0,1,1,32,1,1,1,1
2.6,1,0,FALSE,FALSE,5,36,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,18,973,12556,FALSE,FALSE,TRUE,76,0.077492832,19,9,1,1,1,1,11,1,1.444444444,36.55555556,1,1,1,1
3.5,1,1,FALSE,FALSE,6,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,854,11510,FALSE,FALSE,TRUE,86,0.074196351,12,11,1,0,1,1,12,1,2.636363636,38.36363636,1,1,1,1
3.7,1,0,FALSE,FALSE,4,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,635,6356,FALSE,FALSE,FALSE,73,0.099905601,1,1,1,1,1,1,0,1,3,42,1,1,1,1
2.2,1,0,FALSE,FALSE,4,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,272,3630,FALSE,FALSE,FALSE,79,0.074931129,3,1,1,1,1,1,0,1,2,50,1,1,1,1
1.1,1,0,FALSE,FALSE,3,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,252,2965,FALSE,FALSE,TRUE,70,0.084991568,1,1,1,1,1,1,0,1,2,62,1,1,1,1
2.7,1,0,FALSE,FALSE,5,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,445,7065,FALSE,FALSE,TRUE,69,0.062986553,4,3,1,1,1,1,3,1,1.666666667,26.66666667,1,1,0,1
1.5,1,1,FALSE,FALSE,8,61,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,405,30703,FALSE,FALSE,FALSE,74,0.013190893,0,0,1,1,1,1,0,1,0,0,1,0,1,1
9.3,1,1,FALSE,FALSE,4,42,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,3,3589,215979,FALSE,FALSE,FALSE,73,0.016617356,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.7,1,0,FALSE,FALSE,1,10,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,1787,17726,FALSE,TRUE,FALSE,74,0.100812366,5,2,1,1,1,1,0,1,1,26.5,1,1,1,1
4.9,1,0,FALSE,FALSE,2,12,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,79,1078,FALSE,FALSE,TRUE,75,0.073283859,6,2,1,1,1,1,0,1,2,34,1,1,1,1
0,1,0,FALSE,FALSE,9,59,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,22,1325,14396,FALSE,FALSE,TRUE,82,0.092039455,21,11,1,1,0,1,10,1,1,29.18181818,0,1,1,1
6.7,1,0,FALSE,FALSE,5,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,126,1611,FALSE,FALSE,FALSE,79,0.078212291,2,1,1,1,1,1,0,1,1,48,1,1,0,1
1.3,1,1,FALSE,FALSE,6,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,899,68740,FALSE,FALSE,FALSE,74,0.013078266,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.1,1,0,FALSE,FALSE,3,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,17,209,1438,TRUE,FALSE,TRUE,77,0.145340751,2,1,1,1,1,1,1,1,3,49,1,1,0,1
1.1,1,0,FALSE,FALSE,4,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,412,4812,FALSE,FALSE,TRUE,79,0.085619285,1,1,1,1,1,0,0,1,1,21,1,1,0,1
2.2,1,0,FALSE,FALSE,6,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,293,1979,FALSE,FALSE,FALSE,73,0.148054573,3,2,1,1,1,1,0,1,1.5,30.5,1,1,0,1
6.9,1,0,FALSE,FALSE,4,39,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,382,4168,FALSE,FALSE,FALSE,81,0.091650672,2,1,1,1,1,1,0,1,2,63,1,1,1,1
4.1,1,0,FALSE,FALSE,7,76,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,828,6559,FALSE,FALSE,TRUE,78,0.126238756,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2.1,1,1,FALSE,FALSE,11,63,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,0,645,19607,FALSE,FALSE,TRUE,87,0.032896415,9,2,1,1,1,1,2,1,0,11.5,1,1,1,1
4.3,1,0,FALSE,FALSE,5,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,269,2512,FALSE,FALSE,TRUE,76,0.107085987,2,1,1,1,1,1,0,1,1,22,1,1,1,1
7.7,1,0,FALSE,FALSE,2,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,270,1449,FALSE,FALSE,TRUE,69,0.186335404,1,1,1,1,1,1,0,1,1,28,1,1,0,1
3.4,1,0,FALSE,FALSE,4,34,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,19,1939,19114,FALSE,FALSE,FALSE,86,0.101443968,14,7,1,1,1,1,1,1,1.714285714,37,1,1,1,1
1.2,1,1,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,TRUE,0,0,0,TRUE,TRUE,7,1755,19702,FALSE,FALSE,FALSE,94,0.089077251,6,0,1,1,1,1,0,1,0,0,1,1,1,1
1.1,1,1,FALSE,FALSE,4,23,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,TRUE,31,5432,116346,FALSE,FALSE,FALSE,96,0.046688326,20,2,1,1,1,1,1,1,1,22,1,1,1,1
10.3,1,1,FALSE,FALSE,5,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,2724,151798,FALSE,FALSE,TRUE,84,0.0179449,36,14,1,0,1,1,10,1,2,51.07142857,1,1,1,1
0,1,1,FALSE,FALSE,7,59,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,818,59276,FALSE,FALSE,FALSE,67,0.013799852,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.1,1,0,FALSE,FALSE,6,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,862,13929,FALSE,FALSE,TRUE,82,0.061885275,5,1,1,1,1,1,1,1,1,53,1,1,1,1
3.7,1,0,FALSE,FALSE,4,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,1000,9762,FALSE,FALSE,FALSE,86,0.102438025,17,7,1,1,1,1,3,1,1.857142857,31.57142857,0,1,0,1
0,1,1,FALSE,FALSE,4,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,88,5433,FALSE,FALSE,FALSE,78,0.016197313,0,0,1,1,1,1,0,1,0,0,1,0,1,1
5.6,1,0,FALSE,FALSE,4,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,522,14309,FALSE,FALSE,FALSE,76,0.036480537,4,6,1,1,1,1,1,1,0,5,1,1,1,1
0,1,0,FALSE,FALSE,6,38,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,86,620,FALSE,FALSE,FALSE,59,0.138709677,1,1,1,1,1,1,0,1,2,39,1,1,0,1
2.3,1,1,FALSE,FALSE,7,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1507,109971,FALSE,FALSE,FALSE,66,0.013703613,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.2,1,0,FALSE,FALSE,4,32,FALSE,TRUE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,28,300,FALSE,FALSE,FALSE,50,0.093333333,2,1,1,1,1,1,1,1,2,29,1,1,1,1
3,1,0,FALSE,FALSE,2,14,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,484,7659,FALSE,FALSE,FALSE,86,0.063193628,24,4,1,1,1,1,4,1,1,55,1,1,1,1
6.3,1,0,FALSE,FALSE,1,9,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,460,5417,FALSE,FALSE,FALSE,83,0.084917851,5,1,1,1,1,1,1,1,0,0,1,1,1,1
6.3,1,0,FALSE,FALSE,1,9,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,460,5417,FALSE,FALSE,FALSE,83,0.084917851,5,1,1,1,1,1,1,1,0,0,1,1,1,1
0.1,1,0,FALSE,FALSE,4,30,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,120,1160,FALSE,FALSE,FALSE,66,0.103448276,15,5,1,1,1,0,0,1,1,26,1,1,1,1
2.8,1,0,FALSE,FALSE,8,49,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,47,216,FALSE,FALSE,FALSE,30,0.217592593,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2.8,1,0,FALSE,FALSE,8,49,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,47,216,FALSE,FALSE,FALSE,30,0.217592593,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.5,1,0,FALSE,FALSE,6,39,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,36,548,7704,FALSE,FALSE,FALSE,82,0.07113188,15,5,1,0,0,1,1,1,1.6,42.2,1,1,1,1
3.2,1,0,FALSE,FALSE,2,16,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,462,4369,FALSE,FALSE,FALSE,76,0.105745022,2,2,1,1,1,1,1,1,1,33.5,1,1,1,1
6.1,1,0,FALSE,FALSE,6,52,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,983,20402,FALSE,FALSE,TRUE,84,0.048181551,3,2,1,1,1,1,0,1,0.5,47,1,1,0,1
2.4,1,0,FALSE,FALSE,6,43,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,276,2916,FALSE,FALSE,FALSE,81,0.094650206,2,1,1,1,1,1,0,1,2,35,1,1,1,1
2.4,1,0,FALSE,FALSE,2,16,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,180,2053,FALSE,FALSE,FALSE,74,0.087676571,3,1,1,1,1,1,0,1,2,29,1,1,0,1
2.6,1,0,FALSE,FALSE,3,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,1,286,2881,FALSE,FALSE,FALSE,82,0.099271086,2,1,1,1,1,1,0,1,0,27,1,1,1,1
1.9,1,0,FALSE,FALSE,2,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,140,1364,FALSE,FALSE,TRUE,75,0.102639296,3,2,1,1,1,1,1,1,2,31.5,1,1,1,1
2.3,1,1,FALSE,FALSE,8,63,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,1,1911,139467,FALSE,FALSE,FALSE,67,0.013702166,0,0,1,1,1,1,0,1,0,0,1,0,1,1
0.4,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,681,6071,FALSE,FALSE,TRUE,84,0.112172624,0,1,1,1,1,1,1,1,0,10,1,0,1,1
7.2,1,0,FALSE,FALSE,4,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,358,3026,FALSE,FALSE,FALSE,78,0.118307997,2,4,1,1,1,1,0,1,0.5,13.5,1,1,1,1
2,1,0,FALSE,FALSE,5,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,15,1165,10962,FALSE,FALSE,TRUE,84,0.106276227,13,5,1,1,1,1,9,1,1.6,44.2,1,1,0,1
0.2,1,1,FALSE,FALSE,9,55,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,233,17877,FALSE,FALSE,FALSE,67,0.013033507,0,0,1,1,1,1,0,1,0,0,1,0,1,1
0.7,1,0,FALSE,FALSE,7,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,18,237,5700,FALSE,TRUE,TRUE,68,0.041578947,1,2,1,1,1,1,0,1,0,0,0,1,1,1
4.2,1,1,FALSE,FALSE,7,45,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,944,16726,TRUE,FALSE,FALSE,87,0.056439077,11,10,1,0,1,1,13,1,2.6,36.1,1,1,1,1
3.8,1,0,FALSE,FALSE,5,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,12,841,FALSE,FALSE,FALSE,64,0.014268728,0,0,1,1,1,1,0,1,0,0,1,0,1,1
0.1,1,1,FALSE,FALSE,3,31,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,700,47225,FALSE,FALSE,TRUE,70,0.014822657,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3.5,1,1,FALSE,FALSE,7,60,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1889,145015,FALSE,FALSE,FALSE,74,0.013026239,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3.1,1,0,FALSE,FALSE,2,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,251,2351,FALSE,TRUE,TRUE,77,0.10676308,1,1,1,1,1,1,0,1,2,40,1,1,0,1
4.8,1,1,FALSE,FALSE,5,44,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,816,21225,FALSE,FALSE,TRUE,86,0.03844523,9,10,1,1,1,1,3,1,1.2,28.7,1,1,1,1
6.7,1,0,FALSE,FALSE,6,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,195,2933,FALSE,FALSE,TRUE,78,0.066484828,7,6,1,1,1,1,1,1,1.166666667,29.66666667,1,1,1,1
6.9,1,0,FALSE,FALSE,2,22,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,250,2356,FALSE,TRUE,TRUE,77,0.106112054,1,1,1,1,1,1,0,1,2,40,1,1,0,1
1.9,1,1,FALSE,FALSE,7,57,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,397,28475,FALSE,FALSE,FALSE,68,0.013942054,0,0,1,1,1,1,0,1,0,0,1,0,1,1
4.1,1,1,FALSE,FALSE,3,25,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,1217,93215,FALSE,FALSE,FALSE,73,0.013055839,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1,1,0,FALSE,FALSE,3,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,18,129,FALSE,FALSE,FALSE,44,0.139534884,1,0,1,1,1,1,0,1,0,0,1,1,1,1
1,1,0,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,56,614,FALSE,FALSE,FALSE,53,0.091205212,1,1,1,1,1,1,0,1,2,34,1,1,0,1
1.9,1,1,FALSE,FALSE,8,61,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,1,2295,164560,FALSE,FALSE,FALSE,70,0.013946281,0,0,1,1,1,1,0,1,0,0,1,0,1,1
1.1,1,0,FALSE,FALSE,6,34,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,28,210,1929,FALSE,FALSE,TRUE,66,0.108864697,1,1,1,1,1,1,0,1,3,57,1,1,1,1
0.8,1,1,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,TRUE,0,1,0,TRUE,TRUE,6,342,4497,FALSE,FALSE,FALSE,90,0.0760507,12,0,1,1,1,1,8,1,0,0,1,1,1,1
0.1,1,0,FALSE,FALSE,8,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,640,7210,FALSE,FALSE,FALSE,85,0.088765603,10,4,1,0,1,1,4,1,2.75,129,1,1,0,1
0,1,0,FALSE,FALSE,9,59,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,23,338,2304,FALSE,FALSE,TRUE,73,0.146701389,0,1,1,1,1,1,0,1,0,8,1,0,1,1
0.4,1,1,FALSE,FALSE,6,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,406,30808,FALSE,FALSE,FALSE,67,0.013178395,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3.6,1,0,FALSE,FALSE,5,45,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,12,971,10055,FALSE,FALSE,TRUE,73,0.096568871,3,1,1,1,1,1,1,1,3,63,1,1,1,1
1.6,1,0,FALSE,FALSE,2,15,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,660,6598,FALSE,FALSE,TRUE,84,0.100030312,2,7,1,1,1,1,3,1,0.428571429,19.42857143,1,1,0,1
3.3,1,0,FALSE,FALSE,2,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,152,827,FALSE,FALSE,FALSE,55,0.183796856,0,0,1,1,1,1,0,1,0,0,1,0,1,1
3,1,0,FALSE,FALSE,6,37,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,768,7595,FALSE,FALSE,FALSE,76,0.101119157,4,4,1,1,0,1,0,1,0,13.75,1,1,1,1
6.8,1,1,FALSE,FALSE,2,13,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,669,22558,FALSE,FALSE,FALSE,85,0.029656884,4,4,1,1,1,1,3,1,2,37.75,1,1,1,1
7.6,1,1,FALSE,FALSE,5,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,11,1202,49586,FALSE,FALSE,TRUE,84,0.024240713,4,2,1,1,0,1,2,1,4.5,173,1,1,1,1
7.7,1,1,FALSE,FALSE,7,61,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,421,16571,FALSE,FALSE,TRUE,79,0.025405829,2,1,1,1,1,1,1,1,4,51,1,1,1,1
7.6,1,0,FALSE,FALSE,2,29,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,253,3077,FALSE,FALSE,TRUE,81,0.082222944,3,1,1,1,1,1,1,1,2,40,1,1,1,1
1.8,1,0,FALSE,FALSE,2,12,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,43,2262,20016,FALSE,FALSE,TRUE,83,0.113009592,13,7,1,1,1,1,8,1,2,34.71428571,1,1,0,1
2.1,1,0,FALSE,FALSE,2,16,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,308,2756,FALSE,FALSE,FALSE,65,0.111756168,1,1,1,1,1,1,0,1,2,42,1,1,0,1
0.8,1,0,FALSE,FALSE,7,41,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,340,5094,FALSE,FALSE,FALSE,74,0.06674519,5,2,1,1,1,1,1,1,1.5,42.5,1,1,1,1
6.7,1,0,FALSE,FALSE,2,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,5,191,2024,FALSE,TRUE,TRUE,76,0.094367589,1,1,1,1,1,1,0,1,2,40,1,1,0,1
2.4,1,0,FALSE,FALSE,3,24,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,16,393,3234,FALSE,FALSE,TRUE,66,0.121521336,1,1,1,1,1,1,0,1,1,26,1,1,0,1
1.8,1,0,FALSE,FALSE,9,53,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,397,4448,FALSE,FALSE,TRUE,84,0.089253597,18,19,1,1,1,0,0,1,0.842105263,24.10526316,1,1,1,1
2.3,1,0,FALSE,FALSE,9,61,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,270,2134,FALSE,FALSE,TRUE,76,0.126522962,4,1,1,0,1,1,1,1,3,51,1,1,1,1
6.6,1,1,FALSE,FALSE,5,33,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,7,1096,15466,FALSE,FALSE,TRUE,86,0.070865123,7,5,1,1,1,1,8,1,1.8,43.8,1,1,0,1
2.5,1,0,TRUE,FALSE,18,115,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,10,208,2812,FALSE,FALSE,TRUE,86,0.073968706,3,1,1,1,1,1,1,1,3,35,1,1,1,1
1.1,1,0,FALSE,FALSE,4,36,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,256,2856,TRUE,FALSE,TRUE,78,0.089635854,1,1,1,0,1,1,0,1,2,72,1,1,0,1
1,1,0,FALSE,FALSE,3,27,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,183,1808,FALSE,FALSE,FALSE,65,0.101216814,2,1,1,1,1,1,0,1,2,48,1,1,0,1
6.8,1,0,FALSE,FALSE,13,75,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,7,227,2680,FALSE,TRUE,TRUE,68,0.084701493,5,4,1,1,1,1,0,1,1.5,44.25,1,1,1,1
2.7,1,0,FALSE,FALSE,3,23,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,4,1337,16310,FALSE,FALSE,FALSE,81,0.081974249,49,8,1,0,1,1,30,1,0.875,26.5,1,1,0,1
2.4,1,0,FALSE,FALSE,3,20,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,8,128,691,FALSE,FALSE,TRUE,47,0.185238784,1,0,1,1,1,1,0,1,0,0,1,1,1,1
0.1,1,0,FALSE,FALSE,6,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,289,3618,FALSE,FALSE,FALSE,68,0.079878386,1,1,1,1,1,1,0,1,0,14,1,1,1,1
2.4,1,0,FALSE,FALSE,2,12,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,168,3694,FALSE,FALSE,FALSE,44,0.045479155,1,0,1,1,1,1,0,1,0,0,1,1,1,1
1.2,1,0,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,300,1509,FALSE,FALSE,TRUE,63,0.198807157,6,2,1,1,1,0,0,1,2,48.5,1,1,1,1
3,1,0,FALSE,FALSE,3,37,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,3,170,2004,FALSE,FALSE,FALSE,82,0.084830339,2,2,1,1,1,1,0,1,2,41.5,1,1,1,1
10.6,1,0,FALSE,FALSE,5,50,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,1359,19683,TRUE,FALSE,TRUE,80,0.069044353,2,2,1,1,1,1,0,1,2,38,1,1,1,1
1.7,1,0,FALSE,FALSE,3,26,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,530,7223,FALSE,FALSE,TRUE,69,0.073376713,1,1,1,1,1,1,0,1,2,42,1,1,1,1
4.2,1,0,FALSE,FALSE,7,69,TRUE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,13,197,1609,FALSE,FALSE,TRUE,74,0.122436296,1,1,1,1,1,1,0,1,0,16,1,1,0,1
2.9,1,0,FALSE,FALSE,3,32,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,229,4561,FALSE,FALSE,FALSE,78,0.050208288,1,1,1,1,1,1,0,1,1,31,1,1,1,1
1.6,1,0,FALSE,FALSE,7,47,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,380,3235,FALSE,FALSE,TRUE,79,0.117465224,1,1,1,1,1,1,0,1,1,16,1,1,1,1
5.1,1,0,FALSE,FALSE,2,17,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,487,5430,FALSE,FALSE,TRUE,79,0.089686924,2,1,1,1,1,1,0,1,3,64,1,1,1,1
3.1,1,0,FALSE,FALSE,4,40,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,459,5190,FALSE,FALSE,TRUE,84,0.088439306,3,3,1,0,1,0,0,1,0.666666667,18.33333333,1,1,1,1
2.1,1,0,FALSE,FALSE,7,61,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,9,605,7450,FALSE,FALSE,TRUE,82,0.081208054,2,2,1,0,1,1,0,1,2,51.5,1,1,1,1
0.1,1,0,FALSE,FALSE,6,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,294,3820,FALSE,FALSE,FALSE,68,0.076963351,1,1,1,0,1,1,0,1,2,71,1,1,1,1
0.1,1,0,FALSE,FALSE,6,42,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,294,3809,FALSE,FALSE,FALSE,68,0.077185613,1,1,1,0,1,1,0,1,2,56,1,1,1,1
5.7,1,0,FALSE,FALSE,2,21,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,6,41,555,FALSE,FALSE,FALSE,69,0.073873874,4,1,1,1,1,1,0,1,2,42,1,1,0,1
6.3,1,1,FALSE,FALSE,3,28,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,3071,235965,FALSE,FALSE,FALSE,74,0.013014642,0,0,1,1,1,1,0,1,0,0,1,0,1,1
2,1,0,FALSE,FALSE,10,58,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,2,634,5792,FALSE,FALSE,TRUE,82,0.109461326,1,1,1,1,1,1,0,1,0,0,1,1,1,1
6.5,1,0,FALSE,FALSE,2,18,FALSE,FALSE,FALSE,FALSE,0,0,0,TRUE,FALSE,0,115,8835,FALSE,FALSE,FALSE,66,0.013016412,0,0,1,1,1,1,0,1,0,0,1,0,1,1
